,om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
403255,690035,2024,7,13,2024-07-13,16:23:00,3,MT,30,0,2.0,0,0,0.0,0.0,48.55,-109.66,48.55,-109.66,0,0,0,0,0,41,0,0,0
403256,690036,2024,7,13,2024-07-13,16:25:00,3,MT,30,0,1.5,0,0,0.0,0.0,48.55,-109.68,48.55,-109.68,0,0,0,0,0,41,0,0,0
403257,690037,2024,7,13,2024-07-13,16:28:00,3,MN,27,0,2.0,0,0,78000.0,55000.0,44.1,-91.81,44.1,-91.81,0,0,0,0,0,169,0,0,0
403258,690038,2024,7,13,2024-07-13,16:30:00,3,MT,30,0,1.25,0,0,0.0,0.0,48.54,-109.68,48.54,-109.68,0,0,0,0,0,41,0,0,0
403259,690039,2024,7,13,2024-07-13,16:35:00,3,MN,27,0,1.25,0,0,0.0,0.0,44.09,-91.75,44.09,-91.75,0,0,0,0,0,169,0,0,0
403260,690040,2024,7,13,2024-07-13,16:38:00,3,MN,27,0,2.0,0,0,0.0,0.0,44.09,-91.77,44.09,-91.77,0,0,0,0,0,169,0,0,0
403261,690041,2024,7,13,2024-07-13,16:40:00,3,MT,30,0,1.75,0,0,0.0,0.0,48.56,-109.54,48.56,-109.54,0,0,0,0,0,41,0,0,0
403262,690042,2024,7,13,2024-07-13,16:44:00,3,MN,27,0,2.0,0,0,85000.0,12000.0,44.07,-91.71,44.07,-91.71,0,0,0,0,0,169,0,0,0
403263,690043,2024,7,13,2024-07-13,17:00:00,3,MT,30,0,1.0,0,0,0.0,0.0,47.22,-107.45,47.22,-107.45,0,0,0,0,0,33,0,0,0
403264,690044,2024,7,13,2024-07-13,17:05:00,3,WI,55,0,0.88,0,0,0.0,0.0,44.48,-88.47,44.48,-88.47,0,0,0,0,0,87,0,0,0
403265,690045,2024,7,13,2024-07-13,17:11:00,3,MT,30,0,1.75,0,0,0.0,0.0,47.27,-107.63,47.27,-107.63,0,0,0,0,0,33,0,0,0
403266,690046,2024,7,13,2024-07-13,17:25:00,3,MN,27,0,0.75,0,0,0.0,0.0,44.04,-92.74,44.04,-92.74,0,0,0,0,0,39,0,0,0
403267,690047,2024,7,13,2024-07-13,17:25:00,3,MN,27,0,1.0,0,0,0.0,0.0,47.54,-95.92,47.54,-95.92,0,0,0,0,0,119,0,0,0
403268,690048,2024,7,13,2024-07-13,17:30:00,3,MT,30,0,1.0,0,0,0.0,0.0,47.22,-107.45,47.22,-107.45,0,0,0,0,0,33,0,0,0
403269,690049,2024,7,13,2024-07-13,17:32:00,3,CA,6,0,1.0,0,0,0.0,0.0,37.75,-119.59,37.75,-119.59,0,0,0,0,0,43,0,0,0
403270,690050,2024,7,13,2024-07-13,17:40:00,3,MN,27,0,1.5,0,0,0.0,0.0,43.97,-91.49,43.97,-91.49,0,0,0,0,0,169,0,0,0
403271,690051,2024,7,13,2024-07-13,17:45:00,3,MT,30,0,1.0,0,0,0.0,0.0,47.12,-107.21,47.12,-107.21,0,0,0,0,0,33,0,0,0
403272,690052,2024,7,13,2024-07-13,17:45:00,3,MN,27,0,1.75,0,0,23000.0,17000.0,43.98,-91.5,43.98,-91.5,0,0,0,0,0,169,0,0,0
403273,690053,2024,7,13,2024-07-13,18:00:00,3,MT,30,0,1.75,0,0,0.0,0.0,47.58,-105.84,47.58,-105.84,0,0,0,0,0,55,0,0,0
403274,690054,2024,7,13,2024-07-13,18:15:00,3,MT,30,0,1.75,0,0,0.0,0.0,47.42,-105.67,47.42,-105.67,0,0,0,0,0,55,0,0,0
403275,690055,2024,7,13,2024-07-13,18:17:00,3,MN,27,0,0.88,0,0,0.0,0.0,43.89,-93.15,43.89,-93.15,0,0,0,0,0,147,0,0,0
403276,690056,2024,7,13,2024-07-13,20:11:00,3,WI,55,0,1.0,0,0,0.0,0.0,42.8,-89.77,42.8,-89.77,0,0,0,0,0,45,0,0,0
403277,690057,2024,7,13,2024-07-13,20:20:00,3,MN,27,0,1.0,0,0,0.0,0.0,46.59,-96.01,46.59,-96.01,0,0,0,0,0,111,0,0,0
403278,690058,2024,7,13,2024-07-13,20:35:00,3,WI,55,0,0.88,0,0,0.0,0.0,43.58,-89.66,43.58,-89.66,0,0,0,0,0,21,0,0,0
403279,690059,2024,7,13,2024-07-13,20:35:00,3,WI,55,0,0.88,0,0,0.0,0.0,43.59,-89.66,43.59,-89.66,0,0,0,0,0,21,0,0,0
403280,690060,2024,7,13,2024-07-13,20:48:00,3,MN,27,0,1.0,0,0,0.0,0.0,46.43,-95.55,46.43,-95.55,0,0,0,0,0,111,0,0,0
403281,690061,2024,7,13,2024-07-13,20:50:00,3,MN,27,0,1.0,0,0,0.0,0.0,46.28,-96.07,46.28,-96.07,0,0,0,0,0,111,0,0,0
403282,690062,2024,7,13,2024-07-13,21:09:00,3,MN,27,0,1.0,0,0,0.0,0.0,46.44,-95.58,46.44,-95.58,0,0,0,0,0,111,0,0,0
403283,690063,2024,7,13,2024-07-13,21:35:00,3,MN,27,0,1.5,0,0,0.0,0.0,46.04,-95.29,46.04,-95.29,0,0,0,0,0,41,0,0,0
403284,690064,2024,7,13,2024-07-13,22:30:00,3,MN,27,0,1.25,0,0,0.0,0.0,45.7,-94.47,45.7,-94.47,0,0,0,0,0,145,0,0,0
403285,690065,2024,7,13,2024-07-13,22:30:00,3,MN,27,0,1.75,0,0,0.0,0.0,45.41,-94.04,45.41,-94.04,0,0,0,0,0,171,0,0,0
403286,690066,2024,7,13,2024-07-13,22:47:00,3,MN,27,0,1.0,0,0,0.0,0.0,45.4,-93.88,45.4,-93.88,0,0,0,0,0,141,0,0,0
403287,690067,2024,7,13,2024-07-13,22:56:00,3,MN,27,0,1.0,0,0,0.0,0.0,45.6,-94.24,45.6,-94.24,0,0,0,0,0,145,0,0,0
403288,690068,2024,7,13,2024-07-13,23:04:00,3,MN,27,0,1.0,0,0,0.0,0.0,45.56,-94.13,45.56,-94.13,0,0,0,0,0,141,0,0,0
403289,690069,2024,7,13,2024-07-13,23:09:00,3,MN,27,0,1.75,0,0,0.0,0.0,44.96,-92.96,44.96,-92.96,0,0,0,0,0,163,0,0,0
403290,690070,2024,7,13,2024-07-13,23:11:00,3,MN,27,0,1.0,0,0,0.0,0.0,44.99,-92.97,44.99,-92.97,0,0,0,0,0,163,0,0,0
403291,690071,2024,7,13,2024-07-13,23:13:00,3,MN,27,0,1.75,0,0,0.0,0.0,45.33,-93.74,45.33,-93.74,0,0,0,0,0,141,0,0,0
403292,690072,2024,7,13,2024-07-13,23:17:00,3,MN,27,0,2.0,0,0,0.0,0.0,45.29,-93.77,45.29,-93.77,0,0,0,0,0,171,0,0,0
403293,690073,2024,7,13,2024-07-13,23:18:00,3,MN,27,0,3.5,0,0,0.0,0.0,45.29,-93.75,45.29,-93.75,0,0,0,0,0,171,0,0,0
403294,690074,2024,7,13,2024-07-13,23:40:00,3,MN,27,0,2.0,0,0,0.0,0.0,45.15,-93.62,45.15,-93.62,0,0,0,0,0,53,0,0,0
403295,690075,2024,7,13,2024-07-13,23:45:00,3,MN,27,0,1.0,0,0,0.0,0.0,45.0802,-93.52,45.0802,-93.52,0,0,0,0,0,53,0,0,0
403296,690076,2024,7,14,2024-07-14,00:08:00,3,MN,27,0,1.0,0,0,0.0,0.0,45.0,-93.31,45.0,-93.31,0,0,0,0,0,53,0,0,0
403297,690077,2024,7,14,2024-07-14,06:01:00,3,NE,31,0,0.75,0,0,0.0,0.0,42.83,-100.16,42.83,-100.16,0,0,0,0,0,103,0,0,0
403298,690078,2024,7,14,2024-07-14,12:32:00,3,PA,42,0,1.0,0,0,0.0,0.0,40.08,-75.68,40.08,-75.68,0,0,0,0,0,29,0,0,0
403299,690079,2024,7,14,2024-07-14,15:20:00,3,SC,45,0,1.0,0,0,0.0,0.0,32.89,-79.99,32.89,-79.99,0,0,0,0,0,19,0,0,0
403300,690080,2024,7,14,2024-07-14,15:22:00,3,CA,6,0,1.0,0,0,0.0,0.0,34.1429,-116.0749,34.1429,-116.0749,0,0,0,0,0,71,0,0,0
403301,690081,2024,7,14,2024-07-14,15:42:00,3,NC,37,0,1.0,0,0,0.0,0.0,36.18,-76.47,36.18,-76.47,0,0,0,0,0,143,0,0,0
403302,690082,2024,7,14,2024-07-14,16:35:00,3,ND,38,0,1.0,0,0,0.0,0.0,48.94,-101.4,48.94,-101.4,0,0,0,0,0,9,0,0,0
403303,690083,2024,7,14,2024-07-14,17:30:00,3,CA,6,0,1.0,0,0,20000.0,0.0,33.7102,-116.4008,33.7048,-116.3935,0,0,0,0,0,65,0,0,0
403304,690084,2024,7,14,2024-07-14,17:40:00,3,ND,38,0,1.5,0,0,0.0,0.0,48.69,-100.82,48.69,-100.82,0,0,0,0,0,9,0,0,0
403305,690085,2024,7,14,2024-07-14,17:45:00,3,AZ,4,0,0.75,0,0,0.0,0.0,31.99,-110.71,31.99,-110.71,0,0,0,0,0,19,0,0,0
403306,690086,2024,7,14,2024-07-14,18:07:00,3,ND,38,0,1.75,0,0,0.0,0.0,48.91,-101.02,48.91,-101.02,0,0,0,0,0,9,0,0,0
403307,690087,2024,7,14,2024-07-14,18:11:00,3,ND,38,0,1.75,0,0,400000.0,0.0,48.91,-101.02,48.91,-101.02,0,0,0,0,0,9,0,0,0
403308,690088,2024,7,14,2024-07-14,18:15:00,3,AZ,4,0,1.5,0,0,0.0,0.0,34.54,-111.71,34.54,-111.71,0,0,0,0,0,25,0,0,0
403309,690089,2024,7,14,2024-07-14,18:18:00,3,WI,55,0,1.5,0,0,0.0,0.0,43.17,-89.62,43.17,-89.62,0,0,0,0,0,25,0,0,0
403310,690090,2024,7,14,2024-07-14,18:49:00,3,ND,38,0,1.0,0,0,0.0,0.0,48.69,-100.57,48.69,-100.57,0,0,0,0,0,9,0,0,0
403311,690091,2024,7,14,2024-07-14,19:20:00,3,ND,38,0,1.25,0,0,0.0,0.0,48.61,-100.38,48.61,-100.38,0,0,0,0,0,9,0,0,0
403312,690092,2024,7,14,2024-07-14,19:52:00,3,ND,38,0,1.5,0,0,0.0,0.0,48.23,-103.17,48.23,-103.17,0,0,0,0,0,105,0,0,0
403313,690093,2024,7,14,2024-07-14,20:00:00,3,ND,38,0,2.0,0,0,0.0,0.0,48.72,-100.91,48.72,-100.91,0,0,0,0,0,9,0,0,0
403314,690094,2024,7,14,2024-07-14,20:10:00,3,ND,38,0,1.25,0,0,0.0,0.0,48.72,-100.91,48.72,-100.91,0,0,0,0,0,9,0,0,0
403315,690095,2024,7,14,2024-07-14,20:16:00,3,ND,38,0,2.75,0,0,0.0,0.0,48.44,-100.35,48.44,-100.35,0,0,0,0,0,49,0,0,0
403316,690096,2024,7,14,2024-07-14,20:20:00,3,ND,38,0,2.5,0,0,0.0,0.0,48.32,-100.61,48.32,-100.61,0,0,0,0,0,49,0,0,0
403317,690097,2024,7,14,2024-07-14,20:21:00,3,IL,17,0,0.75,0,0,0.0,0.0,41.31,-90.49,41.31,-90.49,0,0,0,0,0,131,0,0,0
403318,690098,2024,7,14,2024-07-14,20:27:00,3,ND,38,0,1.75,0,0,0.0,0.0,48.29,-100.64,48.29,-100.64,0,0,0,0,0,49,0,0,0
403319,690099,2024,7,14,2024-07-14,20:50:00,3,ND,38,0,0.75,0,0,0.0,0.0,48.34,-100.12,48.34,-100.12,0,0,0,0,0,69,0,0,0
403320,690100,2024,7,14,2024-07-14,20:55:00,3,ND,38,0,1.0,0,0,0.0,0.0,48.68,-102.08,48.68,-102.08,0,0,0,0,0,101,0,0,0
403321,690101,2024,7,14,2024-07-14,20:55:00,3,ND,38,0,2.0,0,0,0.0,0.0,48.04,-102.52,48.04,-102.52,0,0,0,0,0,61,0,0,0
403322,690102,2024,7,14,2024-07-14,21:05:00,3,ND,38,0,1.75,0,0,0.0,0.0,48.29,-100.63,48.29,-100.63,0,0,0,0,0,49,0,0,0
403323,690103,2024,7,14,2024-07-14,21:09:00,3,ND,38,0,1.0,0,0,0.0,0.0,48.32,-100.61,48.32,-100.61,0,0,0,0,0,49,0,0,0
403324,690104,2024,7,14,2024-07-14,21:15:00,3,ND,38,0,1.75,0,0,0.0,0.0,48.11,-100.16,48.11,-100.16,0,0,0,0,0,69,0,0,0
403325,690105,2024,7,14,2024-07-14,21:15:00,3,ND,38,0,1.0,0,0,0.0,0.0,48.1,-100.15,48.1,-100.15,0,0,0,0,0,69,0,0,0
403326,690106,2024,7,14,2024-07-14,21:25:00,3,ND,38,0,1.75,0,0,0.0,0.0,47.65,-101.84,47.65,-101.84,0,0,0,0,0,55,0,0,0
403327,690107,2024,7,14,2024-07-14,21:35:00,3,ND,38,0,1.0,0,0,0.0,0.0,48.76,-101.51,48.76,-101.51,0,0,0,0,0,75,0,0,0
403328,690108,2024,7,14,2024-07-14,21:50:00,3,ND,38,0,1.0,0,0,0.0,0.0,48.0,-100.37,48.0,-100.37,0,0,0,0,0,49,0,0,0
403329,690109,2024,7,14,2024-07-14,22:00:00,3,ND,38,0,1.5,0,0,150000.0,250000.0,47.95,-100.28,47.95,-100.28,0,0,0,0,0,49,0,0,0
403330,690110,2024,7,14,2024-07-14,22:12:00,3,ND,38,0,1.0,0,0,0.0,0.0,48.2,-101.31,48.2,-101.31,0,0,0,0,0,101,0,0,0
403331,690111,2024,7,14,2024-07-14,22:15:00,3,ND,38,0,1.0,0,0,0.0,0.0,47.92,-102.29,47.92,-102.29,0,0,0,0,0,61,0,0,0
403332,690112,2024,7,14,2024-07-14,22:17:00,3,ND,38,0,1.5,0,0,0.0,0.0,47.32,-101.38,47.32,-101.38,0,0,0,0,0,57,0,0,0
403333,690113,2024,7,14,2024-07-14,22:33:00,3,ND,38,0,1.0,0,0,0.0,0.0,47.32,-101.38,47.32,-101.38,0,0,0,0,0,57,0,0,0
403334,690114,2024,7,14,2024-07-14,23:11:00,3,AZ,4,0,1.0,0,0,0.0,0.0,33.7991,-111.9782,33.7991,-111.9782,0,0,0,0,0,13,0,0,0
403335,690115,2024,7,14,2024-07-14,23:19:00,3,MI,26,0,0.75,0,0,0.0,0.0,42.88,-85.6,42.88,-85.6,0,0,0,0,0,81,0,0,0
403336,690116,2024,7,15,2024-07-15,00:25:00,3,IL,17,0,1.0,0,0,0.0,0.0,40.52,-89.0,40.52,-89.0,0,0,0,0,0,113,0,0,0
403337,690117,2024,7,15,2024-07-15,01:19:00,3,ND,38,0,1.0,0,0,0.0,0.0,47.12,-99.52,47.12,-99.52,0,0,0,0,0,43,0,0,0
403338,690118,2024,7,15,2024-07-15,01:40:00,3,ND,38,0,1.5,0,0,0.0,0.0,46.89,-99.3,46.89,-99.3,0,0,0,0,0,93,0,0,0
403339,690119,2024,7,15,2024-07-15,01:40:00,3,ND,38,0,1.5,0,0,0.0,0.0,46.89,-99.3,46.89,-99.3,0,0,0,0,0,93,0,0,0
403340,690120,2024,7,15,2024-07-15,02:00:00,3,ND,38,0,3.5,0,0,200000.0,300000.0,46.82,-99.08,46.82,-99.08,0,0,0,0,0,93,0,0,0
403341,690121,2024,7,15,2024-07-15,02:22:00,3,ND,38,0,1.0,0,0,0.0,0.0,46.91,-98.0,46.91,-98.0,0,0,0,0,0,3,0,0,0
403342,690122,2024,7,15,2024-07-15,04:21:00,3,MN,27,0,1.25,0,0,0.0,0.0,44.42,-94.93,44.42,-94.93,0,0,0,0,0,127,0,0,0
403343,690123,2024,7,15,2024-07-15,04:41:00,3,MN,27,0,1.0,0,0,0.0,0.0,44.3,-94.72,44.3,-94.72,0,0,0,0,0,15,0,0,0
403344,690124,2024,7,15,2024-07-15,06:03:00,3,MN,27,0,1.0,0,0,0.0,0.0,45.19,-95.32,45.19,-95.32,0,0,0,0,0,151,0,0,0
403345,690125,2024,7,15,2024-07-15,06:37:00,3,MN,27,0,1.75,0,0,0.0,0.0,44.94,-95.19,44.94,-95.19,0,0,0,0,0,67,0,0,0
403346,690126,2024,7,15,2024-07-15,09:57:00,3,NY,36,0,1.25,0,0,0.0,0.0,42.3717,-79.4859,42.3717,-79.4859,0,0,0,0,0,13,0,0,0
403347,690127,2024,7,15,2024-07-15,11:20:00,3,NY,36,0,1.0,0,0,0.0,0.0,42.94,-78.9,42.94,-78.9,0,0,0,0,0,29,0,0,0
403348,690128,2024,7,15,2024-07-15,11:20:00,3,NY,36,0,1.0,0,0,0.0,0.0,42.92,-78.89,42.92,-78.89,0,0,0,0,0,29,0,0,0
403349,690129,2024,7,15,2024-07-15,11:24:00,3,NY,36,0,1.25,0,0,0.0,0.0,42.92,-78.87,42.92,-78.87,0,0,0,0,0,29,0,0,0
403350,690130,2024,7,15,2024-07-15,11:24:00,3,NY,36,0,1.0,0,0,0.0,0.0,42.93,-78.88,42.93,-78.88,0,0,0,0,0,29,0,0,0
403351,690131,2024,7,15,2024-07-15,12:40:00,3,SC,45,0,1.0,0,0,0.0,0.0,34.6183,-79.8766,34.6183,-79.8766,0,0,0,0,0,25,0,0,0
403352,690132,2024,7,15,2024-07-15,13:30:00,3,OH,39,0,1.0,0,0,0.0,0.0,39.51,-84.4,39.51,-84.4,0,0,0,0,0,17,0,0,0
403353,690133,2024,7,15,2024-07-15,13:51:00,3,OH,39,0,1.5,0,0,0.0,0.0,39.69,-83.93,39.69,-83.93,0,0,0,0,0,57,0,0,0
403354,690134,2024,7,15,2024-07-15,13:55:00,3,GA,13,0,0.75,0,0,0.0,0.0,32.2,-81.2,32.2,-81.2,0,0,0,0,0,51,0,0,0
403355,690135,2024,7,15,2024-07-15,14:16:00,3,OH,39,0,0.75,0,0,0.0,0.0,39.84,-84.42,39.84,-84.42,0,0,0,0,0,113,0,0,0
403356,690136,2024,7,15,2024-07-15,14:20:00,3,OH,39,0,1.0,0,0,0.0,0.0,39.96,-83.49,39.96,-83.49,0,0,0,0,0,97,0,0,0
403357,690137,2024,7,15,2024-07-15,14:30:00,3,MA,25,0,0.75,0,0,0.0,0.0,42.2571,-72.5169,42.2571,-72.5169,0,0,0,0,0,15,0,0,0
403358,690138,2024,7,15,2024-07-15,14:36:00,3,IA,19,0,2.0,0,0,0.0,0.0,42.26,-92.45,42.26,-92.45,0,0,0,0,0,171,0,0,0
403359,690139,2024,7,15,2024-07-15,14:40:00,3,NY,36,0,1.0,0,0,0.0,0.0,42.98,-77.41,42.98,-77.41,0,0,0,0,0,69,0,0,0
403360,690140,2024,7,15,2024-07-15,14:42:00,3,IA,19,0,2.5,0,0,0.0,0.0,42.06,-95.2,42.06,-95.2,0,0,0,0,0,47,0,0,0
403361,690141,2024,7,15,2024-07-15,14:45:00,3,NY,36,0,1.75,0,0,0.0,0.0,42.89,-77.28,42.89,-77.28,0,0,0,0,0,69,0,0,0
403362,690142,2024,7,15,2024-07-15,14:45:00,3,IA,19,0,0.75,0,0,0.0,0.0,42.06,-95.2,42.06,-95.2,0,0,0,0,0,47,0,0,0
403363,690143,2024,7,15,2024-07-15,14:48:00,3,NY,36,0,2.5,0,0,0.0,0.0,42.99,-77.33,42.99,-77.33,0,0,0,0,0,69,0,0,0
403364,690144,2024,7,15,2024-07-15,14:48:00,3,IA,19,0,1.0,0,0,0.0,0.0,42.07,-95.14,42.07,-95.14,0,0,0,0,0,47,0,0,0
403365,690145,2024,7,15,2024-07-15,14:48:00,3,IA,19,0,2.0,0,0,0.0,0.0,42.08,-95.1,42.08,-95.1,0,0,0,0,0,47,0,0,0
403366,690146,2024,7,15,2024-07-15,14:55:00,3,IA,19,0,1.0,0,0,0.0,0.0,42.27,-92.31,42.27,-92.31,0,0,0,0,0,171,0,0,0
403367,690147,2024,7,15,2024-07-15,14:56:00,3,IA,19,0,1.0,0,0,0.0,0.0,42.09,-95.04,42.09,-95.04,0,0,0,0,0,27,0,0,0
403368,690148,2024,7,15,2024-07-15,14:56:00,3,OH,39,0,0.75,0,0,0.0,0.0,39.84,-83.13,39.84,-83.13,0,0,0,0,0,49,0,0,0
403369,690149,2024,7,15,2024-07-15,14:59:00,3,OH,39,0,1.0,0,0,0.0,0.0,39.84,-83.02,39.84,-83.02,0,0,0,0,0,49,0,0,0
403370,690150,2024,7,15,2024-07-15,15:01:00,3,OH,39,0,0.75,0,0,0.0,0.0,39.99,-83.08,39.99,-83.08,0,0,0,0,0,49,0,0,0
403371,690151,2024,7,15,2024-07-15,15:03:00,3,OH,39,0,0.75,0,0,0.0,0.0,39.99,-83.06,39.99,-83.06,0,0,0,0,0,49,0,0,0
403372,690152,2024,7,15,2024-07-15,15:05:00,3,IA,19,0,1.0,0,0,0.0,0.0,42.24,-92.31,42.24,-92.31,0,0,0,0,0,171,0,0,0
403373,690153,2024,7,15,2024-07-15,15:07:00,3,OH,39,0,1.0,0,0,0.0,0.0,39.99,-83.03,39.99,-83.03,0,0,0,0,0,49,0,0,0
403374,690154,2024,7,15,2024-07-15,15:07:00,3,OH,39,0,0.75,0,0,0.0,0.0,39.98,-83.02,39.98,-83.02,0,0,0,0,0,49,0,0,0
403375,690155,2024,7,15,2024-07-15,15:09:00,3,OH,39,0,1.0,0,0,0.0,0.0,39.98,-83.0,39.98,-83.0,0,0,0,0,0,49,0,0,0
403376,690156,2024,7,15,2024-07-15,15:10:00,3,IA,19,0,1.25,0,0,0.0,0.0,42.26,-92.25,42.26,-92.25,0,0,0,0,0,11,0,0,0
403377,690157,2024,7,15,2024-07-15,15:10:00,3,OH,39,0,0.75,0,0,0.0,0.0,39.98,-83.0,39.98,-83.0,0,0,0,0,0,49,0,0,0
403378,690158,2024,7,15,2024-07-15,15:14:00,3,IA,19,0,0.88,0,0,0.0,0.0,42.63,-92.64,42.63,-92.64,0,0,0,0,0,23,0,0,0
403379,690159,2024,7,15,2024-07-15,15:25:00,3,MD,24,0,1.0,0,0,0.0,0.0,39.5862,-76.9126,39.5862,-76.9126,0,0,0,0,0,13,0,0,0
403380,690160,2024,7,15,2024-07-15,15:35:00,3,MD,24,0,1.0,0,0,0.0,0.0,39.6039,-76.8558,39.6039,-76.8558,0,0,0,0,0,13,0,0,0
403381,690161,2024,7,15,2024-07-15,15:35:00,3,IA,19,0,1.0,0,0,0.0,0.0,42.31,-92.19,42.31,-92.19,0,0,0,0,0,13,0,0,0
403382,690162,2024,7,15,2024-07-15,15:35:00,3,IA,19,0,1.25,0,0,0.0,0.0,42.34,-92.36,42.34,-92.36,0,0,0,0,0,13,0,0,0
403383,690163,2024,7,15,2024-07-15,15:39:00,3,IN,18,0,1.0,0,0,0.0,0.0,39.59,-85.57,39.59,-85.57,0,0,0,0,0,139,0,0,0
403384,690164,2024,7,15,2024-07-15,15:41:00,3,OH,39,0,0.88,0,0,0.0,0.0,39.31,-83.91,39.31,-83.91,0,0,0,0,0,27,0,0,0
403385,690165,2024,7,15,2024-07-15,16:20:00,3,IA,19,0,0.88,0,0,0.0,0.0,42.7,-91.03,42.7,-91.03,0,0,0,0,0,43,0,0,0
403386,690166,2024,7,15,2024-07-15,16:22:00,3,IN,18,0,1.0,0,0,0.0,0.0,39.32,-86.3,39.32,-86.3,0,0,0,0,0,13,0,0,0
403387,690167,2024,7,15,2024-07-15,16:24:00,3,IA,19,0,1.0,0,0,0.0,0.0,42.02,-93.31,42.02,-93.31,0,0,0,0,0,169,0,0,0
403388,690168,2024,7,15,2024-07-15,16:46:00,3,IN,18,0,1.0,0,0,0.0,0.0,39.21,-86.23,39.21,-86.23,0,0,0,0,0,13,0,0,0
403389,690169,2024,7,15,2024-07-15,16:46:00,3,IN,18,0,1.0,0,0,0.0,0.0,39.33,-85.52,39.33,-85.52,0,0,0,0,0,31,0,0,0
403390,690170,2024,7,15,2024-07-15,17:00:00,3,MI,26,0,1.0,0,0,0.0,0.0,45.59,-87.55,45.59,-87.55,0,0,0,0,0,109,0,0,0
403391,690171,2024,7,15,2024-07-15,17:18:00,3,IA,19,0,1.0,0,0,0.0,0.0,41.53,-93.11,41.53,-93.11,0,0,0,0,0,99,0,0,0
403392,690172,2024,7,15,2024-07-15,17:30:00,3,WI,55,0,1.25,0,0,0.0,0.0,42.74,-89.81,42.74,-89.81,0,0,0,0,0,45,0,0,0
403393,690173,2024,7,15,2024-07-15,17:47:00,3,IA,19,0,0.75,0,0,0.0,0.0,41.33,-92.21,41.33,-92.21,0,0,0,0,0,107,0,0,0
403394,690174,2024,7,15,2024-07-15,17:50:00,3,WI,55,0,1.25,0,0,0.0,0.0,42.83,-89.57,42.83,-89.57,0,0,0,0,0,45,0,0,0
403395,690175,2024,7,15,2024-07-15,17:59:00,3,WI,55,0,1.5,0,0,0.0,0.0,42.85,-89.51,42.85,-89.51,0,0,0,0,0,45,0,0,0
403396,690176,2024,7,15,2024-07-15,18:47:00,3,IL,17,0,1.0,0,0,0.0,0.0,42.3991,-87.8402,42.3991,-87.8402,0,0,0,0,0,97,0,0,0
403397,690177,2024,7,15,2024-07-15,19:25:00,3,PA,42,0,0.75,0,0,0.0,0.0,41.58,-75.7,41.58,-75.7,0,0,0,0,0,69,0,0,0
403398,690178,2024,7,15,2024-07-15,20:12:00,3,SD,46,0,1.0,0,0,0.0,0.0,43.7433,-103.6153,43.7433,-103.6153,0,0,0,0,0,33,0,0,0
403399,690179,2024,7,15,2024-07-15,20:12:00,3,SD,46,0,1.0,0,0,0.0,0.0,43.7589,-103.637,43.7589,-103.637,0,0,0,0,0,33,0,0,0
403400,690180,2024,7,15,2024-07-15,20:15:00,3,SD,46,0,1.5,0,0,0.0,0.0,43.77,-103.6,43.77,-103.6,0,0,0,0,0,33,0,0,0
403401,690181,2024,7,15,2024-07-15,20:16:00,3,SD,46,0,1.0,0,0,0.0,0.0,43.7645,-103.6185,43.7645,-103.6185,0,0,0,0,0,33,0,0,0
403402,690182,2024,7,15,2024-07-15,20:18:00,3,SD,46,0,1.75,0,0,0.0,0.0,43.7755,-103.5815,43.7755,-103.5815,0,0,0,0,0,33,0,0,0
403403,690183,2024,7,15,2024-07-15,20:19:00,3,SD,46,0,0.75,0,0,0.0,0.0,43.7802,-103.6142,43.7802,-103.6142,0,0,0,0,0,33,0,0,0
403404,690184,2024,7,15,2024-07-15,21:36:00,3,IL,17,0,0.75,0,0,0.0,0.0,40.58,-90.03,40.58,-90.03,0,0,0,0,0,57,0,0,0
403405,690185,2024,7,16,2024-07-16,03:55:00,3,MA,25,0,0.75,0,0,0.0,0.0,42.26,-72.52,42.26,-72.52,0,0,0,0,0,15,0,0,0
403406,690186,2024,7,16,2024-07-16,04:15:00,3,MO,29,0,1.25,0,0,0.0,0.0,39.67,-91.55,39.67,-91.55,0,0,0,0,0,173,0,0,0
403407,690187,2024,7,16,2024-07-16,11:50:00,3,NC,37,0,0.75,0,0,0.0,0.0,36.2586,-81.3188,36.2586,-81.3188,0,0,0,0,0,193,0,0,0
403408,690188,2024,7,16,2024-07-16,13:10:00,3,NC,37,0,1.0,0,0,0.0,0.0,35.49,-80.49,35.49,-80.49,0,0,0,0,0,25,0,0,0
403409,690189,2024,7,16,2024-07-16,14:37:00,3,PA,42,0,1.0,0,0,0.0,0.0,40.32,-76.02,40.32,-76.02,0,0,0,0,0,11,0,0,0
403410,690190,2024,7,16,2024-07-16,15:18:00,3,MS,28,0,1.0,0,0,0.0,0.0,30.36,-89.64,30.36,-89.64,0,0,0,0,0,45,0,0,0
403411,690191,2024,7,16,2024-07-16,15:25:00,3,NE,31,0,1.25,0,0,0.0,0.0,42.56,-100.02,42.56,-100.02,0,0,0,0,0,17,0,0,0
403412,690192,2024,7,16,2024-07-16,15:32:00,3,NE,31,0,2.0,0,0,0.0,0.0,42.51,-100.02,42.51,-100.02,0,0,0,0,0,17,0,0,0
403413,690193,2024,7,16,2024-07-16,15:41:00,3,MA,25,0,1.0,0,0,0.0,0.0,42.3596,-73.2901,42.3596,-73.2901,0,0,0,0,0,3,0,0,0
